op,canonical_id,datetime_utc,currency,name_raw,name_canonical,actual,forecast,previous,forecast_origin,set_fields,old,reason,evidence
update,usd_ppi,2023-04-13 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.5, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=apr13.2023
update,nzd_businessnz_manufacturing_index,2023-04-13 22:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 48.1, ""forecast"": 0.0, ""previous"": 51.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=apr13.2023
update,gbp_gdp,2023-05-12 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.3, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may12.2023
update,usd_industrial_production,2023-05-16 13:15:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.5, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may16.2023
update,usd_industrial_production,2023-07-18 13:15:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.5, ""forecast"": 0.0, ""previous"": -0.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jul18.2023
update,aud_retail_sales,2023-07-28 01:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.8, ""forecast"": 0.0, ""previous"": 0.8, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jul27.2023
update,nzd_businessnz_manufacturing_index,2023-08-10 22:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 46.3, ""forecast"": 0.0, ""previous"": 47.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug10.2023
update,cad_retail_sales,2023-08-23 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug23.2023
update,chf_cpi,2023-10-03 06:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=oct3.2023
update,usd_industrial_production,2023-10-17 13:15:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.3, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=oct17.2023
update,eur_gdp,2023-10-31 10:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=oct31.2023
update,gbp_gdp,2023-11-10 07:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.2, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov10.2023
update,cad_retail_sales,2023-11-24 13:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.6, ""forecast"": 0.0, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov24.2023
update,cad_gdp,2023-11-30 13:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov30.2023
update,eur_sp_global_manufacturing_pmi,2024-01-02 09:00:00,,,,,,,,"{""actual"": 44.4, ""forecast"": 44.2, ""previous"": 44.2, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": null}",placeholder 0/0/0 filled from the FF calendar page,https://www.forexfactory.com/calendar?day=jan2.2024
update,gbp_s_p_global_cips_manufacturing_pmi,2024-01-02 09:30:00,,,,,,,,"{""actual"": 46.2, ""forecast"": 46.4, ""previous"": 46.4, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan2.2024
update,cad_s_p_global_manufacturing_pmi,2024-01-02 14:30:00,,,,,,,,"{""actual"": 45.4, ""forecast"": null, ""previous"": 47.7, ""forecast_origin"": ""ff_blank"", ""jb_status"": null}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan2.2024
update,chf_retail_sales,2024-01-08 07:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.7, ""forecast"": 0.0, ""previous"": -0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan8.2024
update,jpy_ppi,2024-01-15 23:50:00,,,,,,,,"{""actual"": 0.0, ""forecast"": -0.3, ""previous"": 0.3, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan15.2024
update,cad_retail_sales,2024-01-19 13:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.2, ""forecast"": 0.0, ""previous"": 0.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan19.2024
update,usd_import_prices,2024-02-15 13:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.8, ""forecast"": 0.0, ""previous"": -0.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=feb15.2024
update,nzd_businessnz_manufacturing_index,2024-02-15 21:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 47.3, ""forecast"": 0.0, ""previous"": 43.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=feb15.2024
update,gbp_industrial_production,2024-03-13 07:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.2, ""forecast"": 0.0, ""previous"": 0.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=mar13.2024
update,usd_industrial_production,2024-03-15 13:15:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": -0.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=mar15.2024
update,cad_ippi,2024-03-18 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.7, ""forecast"": 0.0, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=mar18.2024
update,gbp_industrial_production,2024-04-12 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 1.1, ""forecast"": 0.0, ""previous"": -0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=apr12.2024
update,cad_gdp,2024-05-31 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may31.2024
update,gbp_gdp,2024-06-12 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jun12.2024
update,usd_import_prices,2024-06-14 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.4, ""forecast"": 0.0, ""previous"": 0.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jun14.2024
update,eur_retail_sales,2024-08-06 09:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.3, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug6.2024
update,gbp_gdp,2024-08-15 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug15.2024
update,nzd_businessnz_manufacturing_index,2024-08-15 22:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 44.0, ""forecast"": 0.0, ""previous"": 41.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug15.2024
update,cad_cpi,2024-09-17 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.2, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=sep17.2024
update,gbp_ppi_output,2024-09-18 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.3, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=sep18.2024
update,cad_gdp,2024-10-31 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=oct31.2024
update,chf_cpi,2024-11-01 07:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": -0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov1.2024
update,cad_s_p_global_manufacturing_pmi,2024-11-01 13:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 51.1, ""forecast"": 0.0, ""previous"": 50.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov1.2024
update,nzd_businessnz_manufacturing_index,2024-11-14 21:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 45.8, ""forecast"": 0.0, ""previous"": 47.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov14.2024
update,cad_s_p_global_manufacturing_pmi,2024-12-02 14:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 52.0, ""forecast"": 50.8, ""previous"": 51.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=dec2.2024
update,nzd_businessnz_services_index,2025-02-16 21:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 50.4, ""forecast"": 0.0, ""previous"": 48.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=feb16.2025
update,cad_gdp,2025-04-30 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.2, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=apr30.2025
update,gbp_gdp,2025-05-15 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.2, ""forecast"": 0.0, ""previous"": 0.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may15.2025
update,usd_retail_sales,2025-05-15 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 1.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may15.2025
update,nzd_businessnz_manufacturing_index,2025-05-15 22:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 53.9, ""forecast"": 0.0, ""previous"": 53.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may15.2025
update,nzd_retail_sales,2025-05-22 22:45:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.8, ""forecast"": 0.0, ""previous"": 1.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may22.2025
update,usd_industrial_production,2025-06-17 13:15:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.2, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jun17.2025
update,chf_snb_interest_rate_decision,2025-06-19 07:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.25, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jun19.2025
update,cad_ippi,2025-06-20 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.5, ""forecast"": 0.0, ""previous"": -0.8, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jun20.2025
update,cad_gdp,2025-06-27 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jun27.2025
update,eur_gdp,2025-07-30 09:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jul30.2025
update,chf_ppi,2025-08-14 06:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.2, ""forecast"": 0.0, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug14.2025
update,nzd_businessnz_manufacturing_index,2025-08-14 22:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 52.8, ""forecast"": 0.0, ""previous"": 49.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug14.2025
update,usd_industrial_production,2025-08-15 13:15:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=aug15.2025
update,chf_cpi,2025-09-04 06:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=sep4.2025
update,gbp_gdp,2025-09-12 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=sep12.2025
update,gbp_industrial_production,2025-09-12 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.9, ""forecast"": 0.0, ""previous"": 0.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=sep12.2025
update,cad_cpi,2025-09-16 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=sep16.2025
update,jpy_tokyo_core_cpi,2025-09-25 23:30:00,,,,,,,,"{""actual"": 2.5, ""forecast"": 2.8, ""previous"": 2.5, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 2.0, ""forecast"": 2.8, ""previous"": 2.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=sep25.2025
update,gbp_ppi_output,2025-10-21 21:00:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",catch-up release (earlier reference month published with the next one); FF shows no consensus,https://www.forexfactory.com/calendar?day=oct22.2025
update,cad_gdp,2025-10-31 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.3, ""forecast"": 0.0, ""previous"": 0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=oct31.2025
update,eur_ppi,2025-11-05 10:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": -0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov5.2025
update,gbp_gdp,2025-11-13 07:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov13.2025
update,nzd_businessnz_manufacturing_index,2025-11-13 21:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 51.4, ""forecast"": 0.0, ""previous"": 50.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov13.2025
update,nzd_businessnz_services_index,2025-11-16 21:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 48.7, ""forecast"": 0.0, ""previous"": 48.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov16.2025
update,usd_initial_jobless_claims,2025-11-18 08:10:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank"", ""previous"": 220.0}","{""actual"": 232.0, ""forecast"": 0.0, ""previous"": 219.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=nov18.2025
update,eur_retail_sales,2025-12-04 10:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=dec4.2025
update,nzd_businessnz_manufacturing_index,2025-12-11 21:30:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 51.4, ""forecast"": 0.0, ""previous"": 51.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=dec11.2025
update,usd_average_hourly_earnings,2025-12-15 22:00:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": 0.4, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",catch-up release (earlier reference month published with the next one); FF shows no consensus,https://www.forexfactory.com/calendar?day=dec16.2025
update,usd_nonfarm_payrolls,2025-12-15 22:00:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": -105.0, ""forecast"": 0.0, ""previous"": 108.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",catch-up release (earlier reference month published with the next one); FF shows no consensus,https://www.forexfactory.com/calendar?day=dec16.2025
update,cad_retail_sales,2025-12-19 13:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.2, ""forecast"": 0.0, ""previous"": -0.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=dec19.2025
update,usd_industrial_production,2025-12-22 22:00:00,,,,,,,,"{""forecast"": null, ""forecast_origin"": ""ff_blank""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",catch-up release (earlier reference month published with the next one); FF shows no consensus,https://www.forexfactory.com/calendar?day=dec23.2025
update,chf_cpi,2026-01-08 07:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": -0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan8.2026
update,usd_prelim_unit_labor_costs,2026-01-08 13:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -1.9, ""forecast"": 0.0, ""previous"": 1.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan8.2026
update,gbp_retail_sales,2026-01-23 07:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.4, ""forecast"": 0.0, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jan23.2026
update,chf_cpi,2026-02-13 07:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.1, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=feb13.2026
update,aud_monthly_cpi_indicator,2026-02-25 00:30:00,,,,,,,,"{""actual"": 0.4, ""forecast"": 0.2, ""previous"": 1.0, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": -0.1, ""forecast"": 1.2, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=feb24.2026
